architecture,scenario,seed,method_id,method,implementation,allocation,selected_learning_rate,lora_plus_ratio,validation_accuracy,validation_nll,best_epoch,epochs_ran,trainable_parameters,train_seconds,target_accuracy,target_macro_f1,target_nll,clean_accuracy,clean_macro_f1,clean_nll
mlp,contrast,118,frozen,Frozen,frozen,0-0-0,0.0,1.0,0.7722222222222223,1.2006503343582153,0,0,0,0.0,0.775,0.7329448733881521,1.2232364416122437,0.975,0.9750206860286077,0.12896116077899933
mlp,contrast,119,frozen,Frozen,frozen,0-0-0,0.0,1.0,0.7722222222222223,1.2006503343582153,0,0,0,0.0,0.775,0.7329448733881521,1.2232364416122437,0.975,0.9750206860286077,0.12896116077899933
mlp,contrast,120,frozen,Frozen,frozen,0-0-0,0.0,1.0,0.7722222222222223,1.2006503343582153,0,0,0,0.0,0.775,0.7329448733881521,1.2232364416122437,0.975,0.9750206860286077,0.12896116077899933
mlp,contrast,101,full,Full fine-tuning,full,0-0-0,0.001,1.0,0.9583333333333334,0.35023388266563416,12,30,17226,0.26698886600024707,0.9666666666666667,0.9669155797647132,0.3692837953567505,0.9194444444444444,0.9185816263745267,0.8002875447273254
mlp,contrast,102,full,Full fine-tuning,full,0-0-0,0.001,1.0,0.9555555555555556,0.20889031887054443,27,45,17226,0.396806609000123,0.9555555555555556,0.9554819845186465,0.20564782619476318,0.9388888888888889,0.9375637883590133,0.5934215784072876
mlp,contrast,103,full,Full fine-tuning,full,0-0-0,0.001,1.0,0.9583333333333334,0.16967199742794037,47,65,17226,0.5805709290002596,0.9611111111111111,0.9612477645843835,0.16075582802295685,0.9388888888888889,0.9380542591959855,0.7103461623191833
mlp,contrast,104,full,Full fine-tuning,full,0-0-0,0.001,1.0,0.9555555555555556,0.42523014545440674,9,27,17226,0.238978644999861,0.9666666666666667,0.9667203166054763,0.4422353208065033,0.9305555555555556,0.9297656568783328,0.6471558213233948
mlp,contrast,105,full,Full fine-tuning,full,0-0-0,0.001,1.0,0.9611111111111111,0.5154268741607666,7,25,17226,0.22045017099981123,0.9611111111111111,0.9611097484940458,0.5399497151374817,0.9305555555555556,0.9297656568783328,0.6492570042610168
mlp,contrast,106,full,Full fine-tuning,full,0-0-0,0.001,1.0,0.9555555555555556,0.5798866748809814,6,24,17226,0.21460298100009823,0.9611111111111111,0.9612119130288145,0.6042678356170654,0.9194444444444444,0.9174891872603139,0.6917144060134888
mlp,contrast,107,full,Full fine-tuning,full,0-0-0,0.001,1.0,0.9638888888888889,0.27200087904930115,17,35,17226,0.3146873890000279,0.9583333333333334,0.9583550299214385,0.28318679332733154,0.9305555555555556,0.9295944050827881,0.5807346701622009
mlp,contrast,108,full,Full fine-tuning,full,0-0-0,0.001,1.0,0.9583333333333334,0.33097851276397705,13,31,17226,0.27725104599994665,0.9638888888888889,0.9639134439623916,0.34357577562332153,0.9222222222222223,0.9214791524881273,0.7206385135650635
mlp,contrast,109,full,Full fine-tuning,full,0-0-0,0.001,1.0,0.9583333333333334,0.3102157413959503,15,33,17226,0.2916517219996422,0.9611111111111111,0.9611942278526863,0.32001668214797974,0.9333333333333333,0.9324454465406845,0.6357415914535522
mlp,contrast,110,full,Full fine-tuning,full,0-0-0,0.001,1.0,0.9638888888888889,0.25885358452796936,18,36,17226,0.31629521000013483,0.9638888888888889,0.9640622344263206,0.2751964330673218,0.925,0.924169369871666,0.6806836128234863
mlp,contrast,111,full,Full fine-tuning,full,0-0-0,0.001,1.0,0.9555555555555556,0.21028795838356018,27,45,17226,0.3980372430000898,0.9666666666666667,0.9668775703101498,0.22081273794174194,0.9222222222222223,0.9208048580074891,0.6085256934165955
mlp,contrast,112,full,Full fine-tuning,full,0-0-0,0.001,1.0,0.9583333333333334,0.44147050380706787,9,27,17226,0.24239244899990808,0.9472222222222222,0.9468431661278709,0.45847639441490173,0.9305555555555556,0.9279989230782993,0.6421780586242676
mlp,contrast,113,full,Full fine-tuning,full,0-0-0,0.001,1.0,0.9666666666666667,0.15335504710674286,65,83,17226,0.7370478169996204,0.9694444444444444,0.9697882362838071,0.155405655503273,0.9361111111111111,0.9370092047383739,0.6801347136497498
mlp,contrast,114,full,Full fine-tuning,full,0-0-0,0.001,1.0,0.9527777777777777,0.5640457272529602,6,24,17226,0.2111620870000479,0.9611111111111111,0.9610410568341354,0.5841663479804993,0.9222222222222223,0.9182623384368931,0.7395736575126648
mlp,contrast,115,full,Full fine-tuning,full,0-0-0,0.001,1.0,0.9611111111111111,0.1678312122821808,42,60,17226,0.5232460930001253,0.9666666666666667,0.9666825383510114,0.15843352675437927,0.9416666666666667,0.9414339578026126,0.466591477394104
mlp,contrast,116,full,Full fine-tuning,full,0-0-0,0.001,1.0,0.9638888888888889,0.13034316897392273,97,115,17226,1.0109455290003098,0.9666666666666667,0.967061699644964,0.14540883898735046,0.9305555555555556,0.9311484977278741,0.7273489236831665
mlp,contrast,117,full,Full fine-tuning,full,0-0-0,0.001,1.0,0.9638888888888889,0.13429029285907745,91,109,17226,0.9595721619998585,0.9555555555555556,0.9558144046456938,0.14039954543113708,0.9277777777777778,0.9282547895538548,0.7999444007873535
mlp,contrast,118,full,Full fine-tuning,full,0-0-0,0.001,1.0,0.9527777777777777,0.23374006152153015,23,41,17226,0.35499182700004894,0.9555555555555556,0.9558229777968418,0.24339620769023895,0.9222222222222223,0.9210001438714143,0.7811387181282043
mlp,contrast,119,full,Full fine-tuning,full,0-0-0,0.001,1.0,0.9583333333333334,0.2196132093667984,26,44,17226,0.38090528799966705,0.9555555555555556,0.9556022789221823,0.22020789980888367,0.9472222222222222,0.9477284791875917,0.5728837847709656
mlp,contrast,120,full,Full fine-tuning,full,0-0-0,0.001,1.0,0.9527777777777777,0.22722476720809937,23,41,17226,0.3548123770001439,0.95,0.949486308619988,0.2395969033241272,0.9305555555555556,0.9310025163816643,0.6338523030281067
mlp,contrast,101,lora,LoRA,lora,4-4-4,0.003,1.0,0.9472222222222222,0.5526870489120483,11,29,1832,0.2880112249999911,0.9388888888888889,0.9388973539272021,0.5847865343093872,0.7222222222222222,0.7383328063098629,2.637418031692505
mlp,contrast,102,lora,LoRA,lora,4-4-4,0.003,1.0,0.9472222222222222,0.4501177966594696,14,32,1832,0.3199553399999786,0.9583333333333334,0.9578125683383438,0.45417726039886475,0.8138888888888889,0.8040951424782191,1.862101435661316
mlp,contrast,103,lora,LoRA,lora,4-4-4,0.003,1.0,0.95,0.5624895095825195,10,28,1832,0.27634155300029306,0.9583333333333334,0.9580393853046184,0.5886926651000977,0.7944444444444444,0.7842424522017558,1.9122494459152222
mlp,contrast,104,lora,LoRA,lora,4-4-4,0.003,1.0,0.9472222222222222,0.5957759618759155,9,27,1832,0.2690262520000033,0.9388888888888889,0.9392593669381671,0.6238682866096497,0.8444444444444444,0.8422891116433316,1.128909945487976
mlp,contrast,105,lora,LoRA,lora,4-4-4,0.003,1.0,0.9555555555555556,0.7458584308624268,7,25,1832,0.2471030729998347,0.9666666666666667,0.9665484173896288,0.771336555480957,0.7583333333333333,0.7744877551239623,2.1778926849365234
mlp,contrast,106,lora,LoRA,lora,4-4-4,0.003,1.0,0.9555555555555556,0.7408782839775085,7,25,1832,0.25322294299985515,0.9583333333333334,0.9583984902566082,0.7705029249191284,0.7416666666666667,0.7570330855969767,2.2456207275390625
mlp,contrast,107,lora,LoRA,lora,4-4-4,0.003,1.0,0.9527777777777777,0.42195460200309753,17,35,1832,0.3481010650002645,0.9611111111111111,0.9609095988959953,0.4434920847415924,0.6833333333333333,0.6851313094025567,3.012011766433716
mlp,contrast,108,lora,LoRA,lora,4-4-4,0.003,1.0,0.9527777777777777,0.6704460978507996,8,26,1832,0.26702863299988167,0.9416666666666667,0.9413589946812191,0.7066149115562439,0.8027777777777778,0.8105898494398479,1.805135726928711
mlp,contrast,109,lora,LoRA,lora,4-4-4,0.003,1.0,0.9527777777777777,0.8929453492164612,5,23,1832,0.23099086899992471,0.9555555555555556,0.955517422293099,0.9199375510215759,0.8055555555555556,0.8089970113758371,1.5744115114212036
mlp,contrast,110,lora,LoRA,lora,4-4-4,0.003,1.0,0.9555555555555556,0.7879558801651001,6,24,1832,0.23289526700000351,0.9583333333333334,0.9581701502990333,0.8131097555160522,0.8305555555555556,0.8283768462515759,1.3498919010162354
mlp,contrast,111,lora,LoRA,lora,4-4-4,0.003,1.0,0.9555555555555556,0.994142472743988,3,21,1832,0.20405452599970886,0.9527777777777777,0.9521922102425672,1.019249439239502,0.8444444444444444,0.8434075312970026,1.1095839738845825
mlp,contrast,112,lora,LoRA,lora,4-4-4,0.003,1.0,0.9611111111111111,0.1731254607439041,69,87,1832,0.8625333830000272,0.9361111111111111,0.9358163531790368,0.1870771199464798,0.8194444444444444,0.8073781910366407,2.099013090133667
mlp,contrast,113,lora,LoRA,lora,4-4-4,0.003,1.0,0.9527777777777777,0.5855339765548706,10,28,1832,0.27431096400005117,0.9583333333333334,0.9584344384164591,0.6143490076065063,0.7861111111111111,0.792934055569143,1.9553202390670776
mlp,contrast,114,lora,LoRA,lora,4-4-4,0.003,1.0,0.9527777777777777,0.6864253282546997,8,26,1832,0.2540927129998636,0.9666666666666667,0.9666049764024225,0.7080140709877014,0.7833333333333333,0.7971538500736401,1.8281687498092651
mlp,contrast,115,lora,LoRA,lora,4-4-4,0.003,1.0,0.9527777777777777,0.697365403175354,8,26,1832,0.2565973870000562,0.9527777777777777,0.9522052407697054,0.7327460646629333,0.7333333333333333,0.7518549796362037,2.2930150032043457
mlp,contrast,116,lora,LoRA,lora,4-4-4,0.003,1.0,0.9583333333333334,0.559283971786499,9,27,1832,0.2652421709999544,0.9527777777777777,0.9526315339700495,0.5899539589881897,0.875,0.8655420566200138,1.1545017957687378
mlp,contrast,117,lora,LoRA,lora,4-4-4,0.003,1.0,0.9555555555555556,0.8987759351730347,5,23,1832,0.2277561349997086,0.9472222222222222,0.9469441591756169,0.9245635867118835,0.775,0.7876117905265296,1.9411489963531494
mlp,contrast,118,lora,LoRA,lora,4-4-4,0.003,1.0,0.9527777777777777,0.486856073141098,13,31,1832,0.3010522120002861,0.9583333333333334,0.9582958784414084,0.5111388564109802,0.725,0.7246586430085582,2.6695783138275146
mlp,contrast,119,lora,LoRA,lora,4-4-4,0.003,1.0,0.9527777777777777,0.668677806854248,8,26,1832,0.25474268300013136,0.9555555555555556,0.9554480268889834,0.701478898525238,0.7861111111111111,0.7898252837582127,1.6580220460891724
mlp,contrast,120,lora,LoRA,lora,4-4-4,0.003,1.0,0.9472222222222222,0.6903116703033447,8,26,1832,0.25979162200019346,0.9583333333333334,0.9584885058430659,0.7208796143531799,0.7277777777777777,0.7412119565155688,2.1850080490112305
mlp,contrast,101,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.003,1.0,0.95,0.427734911441803,15,33,2024,0.32889096700000664,0.9361111111111111,0.9360081028216365,0.4530949890613556,0.725,0.7340475194340472,2.9777204990386963
mlp,contrast,102,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.003,1.0,0.9472222222222222,0.5083439350128174,11,29,2024,0.2835617740001908,0.9444444444444444,0.9434499583617232,0.5186854600906372,0.7805555555555556,0.775212527894204,2.1420600414276123
mlp,contrast,103,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.003,1.0,0.9527777777777777,0.8038879632949829,6,24,2024,0.23956714199994167,0.95,0.9499257456532819,0.8318720459938049,0.8083333333333333,0.8125680009577115,1.4720234870910645
mlp,contrast,104,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.003,1.0,0.9472222222222222,0.5673112273216248,9,27,2024,0.2736590449999312,0.9388888888888889,0.9396259534529474,0.5939830541610718,0.8472222222222222,0.8394056130766838,1.1665288209915161
mlp,contrast,105,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.003,1.0,0.9527777777777777,0.5071495175361633,10,28,2024,0.28438321200019345,0.9527777777777777,0.9525578948857593,0.5261417627334595,0.7583333333333333,0.7679984764931225,2.25226092338562
mlp,contrast,106,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.003,1.0,0.9527777777777777,0.7140770554542542,7,25,2024,0.24831683399997928,0.9583333333333334,0.9584339492154704,0.743652880191803,0.7194444444444444,0.7364464650173213,2.5719707012176514
mlp,contrast,107,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.003,1.0,0.9527777777777777,0.3442698121070862,19,37,2024,0.3708115640001779,0.9583333333333334,0.9582658200615317,0.36529049277305603,0.7388888888888889,0.7438395718428703,2.3981428146362305
mlp,contrast,108,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.003,1.0,0.9527777777777777,0.6426702737808228,8,26,2024,0.25879997799984267,0.9472222222222222,0.9466404644193178,0.6791660785675049,0.7666666666666667,0.777083734080422,2.070777654647827
mlp,contrast,109,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.003,1.0,0.95,0.8773351311683655,5,23,2024,0.22915357200008657,0.9555555555555556,0.9554453925168438,0.9044574499130249,0.7916666666666666,0.7994716624450012,1.7295005321502686
mlp,contrast,110,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.003,1.0,0.9527777777777777,0.7665627598762512,6,24,2024,0.24373841600026935,0.9583333333333334,0.9581701502990333,0.7928175330162048,0.8305555555555556,0.8287446653351589,1.4865790605545044
mlp,contrast,111,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.003,1.0,0.95,0.4064173400402069,14,32,2024,0.32094922199985376,0.9194444444444444,0.9178567036512483,0.4484119117259979,0.8027777777777778,0.8004983742125866,2.010566234588623
mlp,contrast,112,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.003,1.0,0.9583333333333334,0.17338266968727112,72,90,2024,0.95871312700001,0.9361111111111111,0.9363605026669498,0.17741024494171143,0.8555555555555555,0.8564665888887693,1.5987321138381958
mlp,contrast,113,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.003,1.0,0.9527777777777777,0.38831770420074463,15,33,2024,0.344442306000019,0.9388888888888889,0.9387367903200546,0.4158846437931061,0.8027777777777778,0.800642385020008,1.9628207683563232
mlp,contrast,114,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.003,1.0,0.95,0.8661621809005737,5,23,2024,0.230676356999993,0.95,0.9498249491727753,0.8917993903160095,0.8083333333333333,0.8174815080022177,1.7293415069580078
mlp,contrast,115,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.003,1.0,0.9555555555555556,0.6572803258895874,8,26,2024,0.2590337299998282,0.9583333333333334,0.9581197985118968,0.6927646398544312,0.7638888888888888,0.7774698954239523,2.195591926574707
mlp,contrast,116,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.003,1.0,0.9583333333333334,0.5282022356987,9,27,2024,0.26408031299979484,0.9527777777777777,0.9526358988251715,0.5579230189323425,0.8472222222222222,0.8427977503342813,1.3528406620025635
mlp,contrast,117,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.003,1.0,0.9555555555555556,0.8250599503517151,6,24,2024,0.2375352300000486,0.95,0.9492914711325012,0.8507120609283447,0.7472222222222222,0.763831295817103,2.29571795463562
mlp,contrast,118,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.003,1.0,0.95,0.7348988652229309,7,25,2024,0.25242689600008816,0.9555555555555556,0.9556166254525544,0.760479211807251,0.7083333333333334,0.7209109885896197,2.574774742126465
mlp,contrast,119,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.003,1.0,0.9527777777777777,0.5133711099624634,10,28,2024,0.2745351040002788,0.9444444444444444,0.944341757234619,0.5468407273292542,0.8083333333333333,0.8088560003333576,1.8157618045806885
mlp,contrast,120,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.003,1.0,0.9388888888888889,0.6538317203521729,8,26,2024,0.28061698700003035,0.9444444444444444,0.9442637833195473,0.6804659366607666,0.7527777777777778,0.7599226148274117,2.061302423477173
mlp,contrast,101,lora_plus,LoRA+,lora_plus,4-4-4,0.0003,16.0,0.9527777777777777,1.0103029012680054,5,23,1832,0.24860009999974864,0.9583333333333334,0.9583901751794276,1.033910870552063,0.8916666666666667,0.8935408308810967,0.7948232293128967
mlp,contrast,102,lora_plus,LoRA+,lora_plus,4-4-4,0.0003,16.0,0.9555555555555556,0.9864794611930847,5,23,1832,0.24503457899982095,0.9638888888888889,0.9636635343398758,1.0082530975341797,0.8805555555555555,0.8782886961925549,0.8648342490196228
mlp,contrast,103,lora_plus,LoRA+,lora_plus,4-4-4,0.0003,16.0,0.9583333333333334,0.819683849811554,10,28,1832,0.2901729440000054,0.9527777777777777,0.9519133692743447,0.8453908562660217,0.8583333333333333,0.8548583625513009,1.3125663995742798
mlp,contrast,104,lora_plus,LoRA+,lora_plus,4-4-4,0.0003,16.0,0.95,0.9879345297813416,5,23,1832,0.24253329099974508,0.9611111111111111,0.961119641414099,1.0094966888427734,0.9083333333333333,0.9065924408158651,0.7175361514091492
mlp,contrast,105,lora_plus,LoRA+,lora_plus,4-4-4,0.0003,16.0,0.9583333333333334,1.0011764764785767,5,23,1832,0.23861491800016665,0.9611111111111111,0.9611667333096587,1.0268770456314087,0.85,0.8564516282680252,1.145504117012024
mlp,contrast,106,lora_plus,LoRA+,lora_plus,4-4-4,0.0003,16.0,0.9527777777777777,0.5898116827011108,16,34,1832,0.33995081200009736,0.9388888888888889,0.9381438707126417,0.6277095079421997,0.7916666666666666,0.788886760331878,1.8983185291290283
mlp,contrast,107,lora_plus,LoRA+,lora_plus,4-4-4,0.0003,16.0,0.9611111111111111,0.6292489171028137,17,35,1832,0.3692938700000923,0.9666666666666667,0.9667991077610786,0.6538597941398621,0.7694444444444445,0.7756702559925517,1.8424932956695557
mlp,contrast,108,lora_plus,LoRA+,lora_plus,4-4-4,0.0003,16.0,0.9555555555555556,0.9572904706001282,6,24,1832,0.30366102700008923,0.9611111111111111,0.9611839251601946,0.9870120286941528,0.8694444444444445,0.871683433013738,0.8633571863174438
mlp,contrast,109,lora_plus,LoRA+,lora_plus,4-4-4,0.0003,16.0,0.9611111111111111,1.0017153024673462,5,23,1832,0.28465311899981316,0.9583333333333334,0.9582913282199271,1.025860071182251,0.9,0.8953575916490089,0.7541205286979675
mlp,contrast,110,lora_plus,LoRA+,lora_plus,4-4-4,0.0003,16.0,0.9527777777777777,0.7717347741127014,11,29,1832,0.36699666899994554,0.9527777777777777,0.9522274904167631,0.793441116809845,0.8361111111111111,0.8329386787745309,1.4272034168243408
mlp,contrast,111,lora_plus,LoRA+,lora_plus,4-4-4,0.0003,16.0,0.9555555555555556,0.9574956297874451,6,24,1832,0.2942790719998811,0.9583333333333334,0.9583012799007928,0.9842635989189148,0.8805555555555555,0.878909786652305,0.9059117436408997
mlp,contrast,112,lora_plus,LoRA+,lora_plus,4-4-4,0.0003,16.0,0.9527777777777777,0.9773253798484802,5,23,1832,0.28052229600007195,0.9555555555555556,0.955873710887299,0.9988566040992737,0.8833333333333333,0.8858498942316382,0.8663657307624817
mlp,contrast,113,lora_plus,LoRA+,lora_plus,4-4-4,0.0003,16.0,0.9583333333333334,0.8091850876808167,10,28,1832,0.32703872799993405,0.9638888888888889,0.9641084491540166,0.8400874733924866,0.8222222222222222,0.8279712172438882,1.5408790111541748
mlp,contrast,114,lora_plus,LoRA+,lora_plus,4-4-4,0.0003,16.0,0.9472222222222222,0.9547363519668579,6,24,1832,0.29788174000032086,0.9666666666666667,0.9664877755685254,0.977910041809082,0.8666666666666667,0.8671728782923408,1.1328123807907104
mlp,contrast,115,lora_plus,LoRA+,lora_plus,4-4-4,0.0003,16.0,0.9555555555555556,0.9925220012664795,5,23,1832,0.2787807320000866,0.9611111111111111,0.9612457477112495,1.0202696323394775,0.8777777777777778,0.8800569848040256,0.954988420009613
mlp,contrast,116,lora_plus,LoRA+,lora_plus,4-4-4,0.0003,16.0,0.9583333333333334,0.4642122983932495,21,39,1832,0.4998351350000121,0.95,0.9493900139967802,0.49315178394317627,0.8722222222222222,0.8598726198482783,1.0846232175827026
mlp,contrast,117,lora_plus,LoRA+,lora_plus,4-4-4,0.0003,16.0,0.9583333333333334,0.7278761267662048,13,31,1832,0.37773741099999825,0.9555555555555556,0.9551556467280229,0.751633882522583,0.7277777777777777,0.741683684838689,2.37801456451416
mlp,contrast,118,lora_plus,LoRA+,lora_plus,4-4-4,0.0003,16.0,0.9527777777777777,0.9723405838012695,6,24,1832,0.299009610000212,0.9666666666666667,0.9664459262993944,0.9940274357795715,0.8444444444444444,0.8431319754794234,1.1668111085891724
mlp,contrast,119,lora_plus,LoRA+,lora_plus,4-4-4,0.0003,16.0,0.9472222222222222,0.9780341386795044,5,23,1832,0.29702728299980663,0.9527777777777777,0.9531362373773709,1.0042567253112793,0.8722222222222222,0.8708839290906644,1.0660505294799805
mlp,contrast,120,lora_plus,LoRA+,lora_plus,4-4-4,0.0003,16.0,0.95,0.9931282997131348,5,23,1832,0.2367673650001052,0.9722222222222222,0.9722052655531449,1.017184853553772,0.8833333333333333,0.8809795689334086,0.8713375329971313
mlp,contrast,101,magnitude,Magnitude-only,magnitude,0-0-0,0.03,1.0,0.9638888888888889,0.12030727416276932,15,33,202,0.2864353650002158,0.9666666666666667,0.9667500175152656,0.10643213242292404,0.9083333333333333,0.911180203606331,1.2402997016906738
mlp,contrast,102,magnitude,Magnitude-only,magnitude,0-0-0,0.03,1.0,0.9666666666666667,0.1204247996211052,22,40,202,0.3557944019999013,0.9666666666666667,0.9665516725718509,0.0977022722363472,0.9111111111111111,0.9160387013948489,1.1768243312835693
mlp,contrast,103,magnitude,Magnitude-only,magnitude,0-0-0,0.03,1.0,0.9666666666666667,0.12471667677164078,24,42,202,0.3693847969998387,0.9694444444444444,0.9694897435426627,0.10374855250120163,0.9166666666666666,0.9204110151102693,1.1906328201293945
mlp,contrast,104,magnitude,Magnitude-only,magnitude,0-0-0,0.03,1.0,0.9666666666666667,0.12128397822380066,11,29,202,0.25631397500001185,0.9722222222222222,0.9721256374192478,0.110080786049366,0.9111111111111111,0.9152853263630971,1.106302261352539
mlp,contrast,105,magnitude,Magnitude-only,magnitude,0-0-0,0.03,1.0,0.9694444444444444,0.1159546747803688,15,33,202,0.2940614050003205,0.9694444444444444,0.9693462518210314,0.10095959901809692,0.9083333333333333,0.9121784713399161,1.1304160356521606
mlp,contrast,106,magnitude,Magnitude-only,magnitude,0-0-0,0.03,1.0,0.9666666666666667,0.11940300464630127,12,30,202,0.27895701800025563,0.9722222222222222,0.9722021767997184,0.1092969998717308,0.9083333333333333,0.9108639434779675,1.1955437660217285
mlp,contrast,107,magnitude,Magnitude-only,magnitude,0-0-0,0.03,1.0,0.9583333333333334,0.11903097480535507,17,35,202,0.32814111000016055,0.9666666666666667,0.966606525793634,0.10192926228046417,0.9111111111111111,0.9147749766573294,1.167512059211731
mlp,contrast,108,magnitude,Magnitude-only,magnitude,0-0-0,0.03,1.0,0.9694444444444444,0.11708465963602066,15,33,202,0.2978271490001134,0.9694444444444444,0.9693462518210314,0.10062161833047867,0.9138888888888889,0.9174056145702153,1.135676383972168
mlp,contrast,109,magnitude,Magnitude-only,magnitude,0-0-0,0.03,1.0,0.9666666666666667,0.12346909940242767,10,28,202,0.25539964600011444,0.9694444444444444,0.9693462518210314,0.11081572622060776,0.9027777777777778,0.9074882832795398,1.2278807163238525
mlp,contrast,110,magnitude,Magnitude-only,magnitude,0-0-0,0.03,1.0,0.9694444444444444,0.11518851667642593,14,32,202,0.2814139269999032,0.9722222222222222,0.9722021767997184,0.10360570251941681,0.9055555555555556,0.9084024258285532,1.1952804327011108
mlp,contrast,111,magnitude,Magnitude-only,magnitude,0-0-0,0.03,1.0,0.9666666666666667,0.11919315904378891,11,29,202,0.25142264399983105,0.9666666666666667,0.966606525793634,0.11454861611127853,0.9055555555555556,0.909041815231104,1.177536129951477
mlp,contrast,112,magnitude,Magnitude-only,magnitude,0-0-0,0.03,1.0,0.9638888888888889,0.11860743910074234,15,33,202,0.34082727499981047,0.9722222222222222,0.9722021767997184,0.10047716647386551,0.9055555555555556,0.9084024258285532,1.185239553451538
mlp,contrast,113,magnitude,Magnitude-only,magnitude,0-0-0,0.03,1.0,0.9694444444444444,0.11763324588537216,10,28,202,0.2954775980001614,0.9694444444444444,0.96927368610463,0.11456305533647537,0.9083333333333333,0.9121784713399161,1.1375187635421753
mlp,contrast,114,magnitude,Magnitude-only,magnitude,0-0-0,0.03,1.0,0.9638888888888889,0.12567748129367828,9,27,202,0.3053436239997609,0.9666666666666667,0.966606525793634,0.1193462386727333,0.9027777777777778,0.9061888577590766,1.1904715299606323
mlp,contrast,115,magnitude,Magnitude-only,magnitude,0-0-0,0.03,1.0,0.9694444444444444,0.119827039539814,18,36,202,0.4120029099999556,0.9666666666666667,0.9665911928180251,0.0977523997426033,0.9055555555555556,0.9105989950694967,1.2421066761016846
mlp,contrast,116,magnitude,Magnitude-only,magnitude,0-0-0,0.03,1.0,0.9694444444444444,0.11696457117795944,11,29,202,0.3172526910002489,0.9694444444444444,0.96927368610463,0.10764486342668533,0.9138888888888889,0.9168080843946627,1.0919079780578613
mlp,contrast,117,magnitude,Magnitude-only,magnitude,0-0-0,0.03,1.0,0.9694444444444444,0.1167345717549324,16,34,202,0.3578348390001338,0.9694444444444444,0.9693462518210314,0.10266490280628204,0.9027777777777778,0.908469414227492,1.2440937757492065
mlp,contrast,118,magnitude,Magnitude-only,magnitude,0-0-0,0.03,1.0,0.9666666666666667,0.12202523648738861,12,30,202,0.28419796399975894,0.9666666666666667,0.9666054973679481,0.11223788559436798,0.8972222222222223,0.9017370886624685,1.261763095855713
mlp,contrast,119,magnitude,Magnitude-only,magnitude,0-0-0,0.03,1.0,0.9666666666666667,0.11938703060150146,12,30,202,0.26979277100008403,0.9666666666666667,0.966568033973146,0.11002936959266663,0.9027777777777778,0.9061888577590766,1.2126595973968506
mlp,contrast,120,magnitude,Magnitude-only,magnitude,0-0-0,0.03,1.0,0.9666666666666667,0.13423041999340057,45,63,202,0.5490385359998982,0.9722222222222222,0.9722044206207399,0.10838881880044937,0.9222222222222223,0.923398964252604,1.0523451566696167
mlp,rotation,101,dora,DoRA,dora,4-4-4,0.03,1.0,0.9444444444444444,0.2610854208469391,60,78,2034,0.9064942810000503,0.9444444444444444,0.9434473258181129,0.2541388273239136,0.6583333333333333,0.6542099335681298,2.4956295490264893
mlp,rotation,102,dora,DoRA,dora,4-4-4,0.03,1.0,0.9444444444444444,0.2365444153547287,51,69,2034,0.8269538660001672,0.9444444444444444,0.9440676249343507,0.18561337888240814,0.6805555555555556,0.6824307333076876,2.435647487640381
mlp,rotation,103,dora,DoRA,dora,4-4-4,0.03,1.0,0.9583333333333334,0.22382529079914093,58,76,2034,0.9084005330000764,0.9527777777777777,0.9524785579446513,0.17985008656978607,0.6527777777777778,0.654022035833975,2.2988128662109375
mlp,rotation,104,dora,DoRA,dora,4-4-4,0.03,1.0,0.9472222222222222,0.21850410103797913,36,54,2034,0.6613212940001176,0.9277777777777778,0.9273067689980004,0.2610079050064087,0.7083333333333334,0.7020814426288611,1.9489457607269287
mlp,rotation,105,dora,DoRA,dora,4-4-4,0.03,1.0,0.9416666666666667,0.22968418896198273,17,35,2034,0.4218846499998108,0.9305555555555556,0.9299575502655808,0.22480197250843048,0.7027777777777777,0.7076724495355862,2.045186758041382
mlp,rotation,106,dora,DoRA,dora,4-4-4,0.03,1.0,0.9416666666666667,0.19364814460277557,20,38,2034,0.4574151100000563,0.9444444444444444,0.9428351243405318,0.18840979039669037,0.6722222222222223,0.6723459141776436,2.0260374546051025
